,id,data_inversa,dia_semana,uf,municipio,tipo_acidente,classificacao_acidente,tipo_envolvido,estado_fisico,idade,sexo,feridos_graves,mortos
20117,264194,21/01/2020,terça-feira,CE,FORTALEZA,Colisão com objeto estático,Com Vítimas Feridas,Condutor,Ileso,34.0,Masculino,0,0
20118,264194,21/01/2020,terça-feira,CE,FORTALEZA,Colisão com objeto estático,Com Vítimas Feridas,Condutor,Ileso,37.0,Masculino,0,0
20119,264194,21/01/2020,terça-feira,CE,FORTALEZA,Colisão com objeto estático,Com Vítimas Feridas,Condutor,Lesões Leves,21.0,Masculino,0,0
20120,264231,21/01/2020,terça-feira,CE,ITAPIPOCA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,50.0,Masculino,0,0
20121,264231,21/01/2020,terça-feira,CE,ITAPIPOCA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,50.0,Masculino,0,0
20122,264231,21/01/2020,terça-feira,CE,ITAPIPOCA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,46.0,Masculino,0,0
20123,264231,21/01/2020,terça-feira,CE,ITAPIPOCA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,37.0,Masculino,0,0
20124,264231,21/01/2020,terça-feira,CE,ITAPIPOCA,Tombamento,Com Vítimas Feridas,Condutor,Ileso,50.0,Masculino,0,0
20125,264231,21/01/2020,terça-feira,CE,ITAPIPOCA,Tombamento,Com Vítimas Feridas,Condutor,Ileso,50.0,Masculino,0,0
20126,264231,21/01/2020,terça-feira,CE,ITAPIPOCA,Tombamento,Com Vítimas Feridas,Condutor,Ileso,46.0,Masculino,0,0
20127,264231,21/01/2020,terça-feira,CE,ITAPIPOCA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,37.0,Masculino,0,0
20128,264256,21/01/2020,terça-feira,CE,CHOROZINHO,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,65.0,Masculino,0,0
20129,264256,21/01/2020,terça-feira,CE,CHOROZINHO,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Graves,22.0,Feminino,1,0
20130,264256,21/01/2020,terça-feira,CE,CHOROZINHO,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,34.0,Masculino,0,0
20131,264256,21/01/2020,terça-feira,CE,CHOROZINHO,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,41.0,Masculino,0,0
20132,264261,21/01/2020,terça-feira,CE,FORTALEZA,Queda de ocupante de veículo,Sem Vítimas,Condutor,Ileso,21.0,Masculino,0,0
20133,264261,21/01/2020,terça-feira,CE,FORTALEZA,Atropelamento de Animal,Sem Vítimas,Condutor,Ileso,21.0,Masculino,0,0
20134,264264,21/01/2020,terça-feira,CE,HORIZONTE,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,38.0,Masculino,0,0
20135,264264,21/01/2020,terça-feira,CE,HORIZONTE,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,30.0,Masculino,0,0
20136,264264,21/01/2020,terça-feira,CE,HORIZONTE,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,49.0,Feminino,0,0
20137,264264,21/01/2020,terça-feira,CE,HORIZONTE,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,38.0,Masculino,0,0
20138,264264,21/01/2020,terça-feira,CE,HORIZONTE,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,30.0,Masculino,0,0
20139,264264,21/01/2020,terça-feira,CE,HORIZONTE,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,49.0,Feminino,0,0
20140,264310,21/01/2020,terça-feira,CE,SAO GONCALO DO AMARANTE,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Lesões Graves,35.0,Masculino,1,0
20141,264310,21/01/2020,terça-feira,CE,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Graves,35.0,Masculino,1,0
20142,264335,22/01/2020,quarta-feira,CE,SOBRAL,Colisão frontal,Com Vítimas Feridas,Condutor,Ileso,34.0,Masculino,0,0
20143,264335,22/01/2020,quarta-feira,CE,SOBRAL,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Leves,49.0,Masculino,0,0
20144,264335,22/01/2020,quarta-feira,CE,SOBRAL,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Ileso,34.0,Masculino,0,0
20145,264335,22/01/2020,quarta-feira,CE,SOBRAL,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,49.0,Masculino,0,0
20146,264335,22/01/2020,quarta-feira,CE,SOBRAL,Colisão frontal,Com Vítimas Feridas,Condutor,Ileso,34.0,Masculino,0,0
20147,264335,22/01/2020,quarta-feira,CE,SOBRAL,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Leves,49.0,Masculino,0,0
20148,264335,22/01/2020,quarta-feira,CE,SOBRAL,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Ileso,34.0,Masculino,0,0
20149,264335,22/01/2020,quarta-feira,CE,SOBRAL,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,49.0,Masculino,0,0
20150,264349,22/01/2020,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,34.0,Masculino,0,0
20151,264349,22/01/2020,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,35.0,Masculino,0,0
20152,264349,22/01/2020,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,28.0,Masculino,0,0
20153,264349,22/01/2020,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,34.0,Masculino,0,0
20154,264349,22/01/2020,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,35.0,Masculino,0,0
20155,264349,22/01/2020,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,28.0,Masculino,0,0
20156,264366,22/01/2020,quarta-feira,CE,BREJO SANTO,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,66.0,Masculino,0,0
20157,264366,22/01/2020,quarta-feira,CE,BREJO SANTO,Colisão transversal,Com Vítimas Feridas,Passageiro,Ileso,57.0,Feminino,0,0
20158,264366,22/01/2020,quarta-feira,CE,BREJO SANTO,Colisão transversal,Com Vítimas Feridas,Passageiro,Ileso,30.0,Feminino,0,0
20159,264366,22/01/2020,quarta-feira,CE,BREJO SANTO,Colisão transversal,Com Vítimas Feridas,Passageiro,Ileso,56.0,Feminino,0,0
20160,264366,22/01/2020,quarta-feira,CE,BREJO SANTO,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,68.0,Masculino,0,0
20161,264391,21/01/2020,terça-feira,CE,ITAPAJE,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,43.0,Masculino,0,0
20162,264406,22/01/2020,quarta-feira,CE,MILAGRES,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,35.0,Masculino,0,0
20163,264406,22/01/2020,quarta-feira,CE,MILAGRES,Colisão traseira,Com Vítimas Feridas,Passageiro,Ileso,27.0,Feminino,0,0
20164,264406,22/01/2020,quarta-feira,CE,MILAGRES,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,16.0,Masculino,0,0
20165,264406,22/01/2020,quarta-feira,CE,MILAGRES,Colisão traseira,Com Vítimas Feridas,Passageiro,Ileso,4.0,Masculino,0,0
20166,264406,22/01/2020,quarta-feira,CE,MILAGRES,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,50.0,Masculino,0,0
20167,264406,22/01/2020,quarta-feira,CE,MILAGRES,Colisão traseira,Com Vítimas Feridas,Passageiro,Ileso,51.0,Feminino,0,0
20168,264562,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,42.0,Feminino,0,0
20169,264562,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,65.0,Masculino,0,0
20170,264562,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,42.0,Feminino,0,0
20171,264562,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,65.0,Masculino,0,0
20172,264590,23/01/2020,quinta-feira,CE,CANINDE,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,31.0,Masculino,0,0
20173,264598,23/01/2020,quinta-feira,CE,SAO GONCALO DO AMARANTE,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Óbito,44.0,Masculino,0,1
20174,264598,23/01/2020,quinta-feira,CE,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Óbito,44.0,Masculino,0,1
20175,264598,23/01/2020,quinta-feira,CE,SAO GONCALO DO AMARANTE,Tombamento,Com Vítimas Fatais,Condutor,Óbito,44.0,Masculino,0,1
20176,264651,23/01/2020,quinta-feira,CE,CAUCAIA,Tombamento,Sem Vítimas,Condutor,Ileso,46.0,Masculino,0,0
20177,264651,23/01/2020,quinta-feira,CE,CAUCAIA,Tombamento,Sem Vítimas,Condutor,Ileso,46.0,Masculino,0,0
20178,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,41.0,Masculino,0,0
20179,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,36.0,Feminino,0,0
20180,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,41.0,Masculino,0,0
20181,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,36.0,Feminino,0,0
20182,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,41.0,Masculino,0,0
20183,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,36.0,Feminino,0,0
20184,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,41.0,Masculino,0,0
20185,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,36.0,Feminino,0,0
20186,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,41.0,Masculino,0,0
20187,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,36.0,Feminino,0,0
20188,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,41.0,Masculino,0,0
20189,264658,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,36.0,Feminino,0,0
20190,264708,23/01/2020,quinta-feira,CE,BARRO,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,63.0,Masculino,0,0
20191,264708,23/01/2020,quinta-feira,CE,BARRO,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Leves,29.0,Masculino,0,0
20192,264717,23/01/2020,quinta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Feridas,Condutor,Ileso,52.0,Feminino,0,0
20193,264717,23/01/2020,quinta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Feridas,Passageiro,Lesões Leves,27.0,Feminino,0,0
20194,264717,23/01/2020,quinta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,31.0,Masculino,0,0
20195,264717,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,52.0,Feminino,0,0
20196,264717,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão lateral,Com Vítimas Feridas,Passageiro,Lesões Leves,27.0,Feminino,0,0
20197,264717,23/01/2020,quinta-feira,CE,FORTALEZA,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Leves,31.0,Masculino,0,0
20198,264717,23/01/2020,quinta-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,52.0,Feminino,0,0
20199,264717,23/01/2020,quinta-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Passageiro,Lesões Leves,27.0,Feminino,0,0
20200,264717,23/01/2020,quinta-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,31.0,Masculino,0,0
20201,264765,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,25.0,Masculino,0,0
20202,264765,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,64.0,Masculino,0,0
20203,264765,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,25.0,Masculino,0,0
20204,264765,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,64.0,Masculino,0,0
20205,264832,24/01/2020,sexta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,25.0,Masculino,0,0
20206,264832,24/01/2020,sexta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Feridas,Condutor,Ileso,30.0,Masculino,0,0
20207,264832,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,25.0,Masculino,0,0
20208,264832,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,30.0,Masculino,0,0
20209,264845,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,39.0,Masculino,0,0
20210,264845,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,51.0,Masculino,0,0
20211,264845,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,28.0,Feminino,0,0
20212,264845,24/01/2020,sexta-feira,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,47.0,Feminino,0,0
20213,264862,24/01/2020,sexta-feira,CE,ARACATI,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,20.0,Masculino,0,0
20214,264862,24/01/2020,sexta-feira,CE,ARACATI,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,32.0,Feminino,0,0
20215,264862,24/01/2020,sexta-feira,CE,ARACATI,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,64.0,Masculino,0,0
20216,264899,24/01/2020,sexta-feira,CE,CAUCAIA,Tombamento,Sem Vítimas,Passageiro,Ileso,45.0,Masculino,0,0
20217,264899,24/01/2020,sexta-feira,CE,CAUCAIA,Tombamento,Sem Vítimas,Condutor,Ileso,37.0,Masculino,0,0
20218,264899,24/01/2020,sexta-feira,CE,CAUCAIA,Tombamento,Sem Vítimas,Passageiro,Ileso,36.0,Masculino,0,0
20219,264955,25/01/2020,sábado,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Leves,28.0,Masculino,0,0
20220,264955,25/01/2020,sábado,CE,CAUCAIA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,28.0,Masculino,0,0
20221,264955,25/01/2020,sábado,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,28.0,Masculino,0,0
20222,264974,25/01/2020,sábado,CE,MARACANAU,Capotamento,Com Vítimas Feridas,Condutor,Lesões Leves,62.0,Masculino,0,0
20223,264974,25/01/2020,sábado,CE,MARACANAU,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,62.0,Masculino,0,0
20224,264974,25/01/2020,sábado,CE,MARACANAU,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Leves,62.0,Masculino,0,0
20225,265050,25/01/2020,sábado,CE,ITAPAJE,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
20226,265050,25/01/2020,sábado,CE,ITAPAJE,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,35.0,Feminino,0,0
20227,265050,25/01/2020,sábado,CE,ITAPAJE,Colisão transversal,Com Vítimas Feridas,Passageiro,Ileso,27.0,Masculino,0,0
20228,265050,25/01/2020,sábado,CE,ITAPAJE,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,41.0,Masculino,0,0
20229,265056,25/01/2020,sábado,CE,ARACATI,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,37.0,Masculino,0,0
20230,265056,25/01/2020,sábado,CE,ARACATI,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,28.0,Masculino,0,0
20231,265089,25/01/2020,sábado,CE,SOBRAL,Saída de leito carroçável,Sem Vítimas,Passageiro,Ileso,48.0,Masculino,0,0
20232,265089,25/01/2020,sábado,CE,SOBRAL,Saída de leito carroçável,Sem Vítimas,Condutor,Ileso,46.0,Masculino,0,0
20233,265089,25/01/2020,sábado,CE,SOBRAL,Saída de leito carroçável,Sem Vítimas,Passageiro,Ileso,52.0,Masculino,0,0
20234,265089,25/01/2020,sábado,CE,SOBRAL,Saída de leito carroçável,Sem Vítimas,Passageiro,Ileso,38.0,Masculino,0,0
20235,265089,25/01/2020,sábado,CE,SOBRAL,Saída de leito carroçável,Sem Vítimas,Condutor,Ileso,56.0,Masculino,0,0
20236,265089,25/01/2020,sábado,CE,SOBRAL,Colisão com objeto em movimento,Sem Vítimas,Passageiro,Ileso,48.0,Masculino,0,0
20237,265089,25/01/2020,sábado,CE,SOBRAL,Colisão com objeto em movimento,Sem Vítimas,Condutor,Ileso,46.0,Masculino,0,0
20238,265089,25/01/2020,sábado,CE,SOBRAL,Colisão com objeto em movimento,Sem Vítimas,Passageiro,Ileso,52.0,Masculino,0,0
20239,265089,25/01/2020,sábado,CE,SOBRAL,Colisão com objeto em movimento,Sem Vítimas,Passageiro,Ileso,38.0,Masculino,0,0
20240,265089,25/01/2020,sábado,CE,SOBRAL,Colisão com objeto em movimento,Sem Vítimas,Condutor,Ileso,56.0,Masculino,0,0
20241,265108,25/01/2020,sábado,CE,TAUA,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Graves,39.0,Masculino,1,0
20242,265108,25/01/2020,sábado,CE,TAUA,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Graves,21.0,Masculino,1,0
20243,265137,25/01/2020,sábado,CE,MARACANAU,Colisão com objeto estático,Com Vítimas Feridas,Condutor,Lesões Leves,21.0,Masculino,0,0
20244,265137,25/01/2020,sábado,CE,MARACANAU,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,21.0,Masculino,0,0
20245,265137,25/01/2020,sábado,CE,MARACANAU,Capotamento,Com Vítimas Feridas,Condutor,Lesões Leves,21.0,Masculino,0,0
20246,265153,26/01/2020,domingo,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
20247,265161,26/01/2020,domingo,CE,CAUCAIA,Colisão lateral,Sem Vítimas,Condutor,Ileso,42.0,Masculino,0,0
20248,265161,26/01/2020,domingo,CE,CAUCAIA,Colisão lateral,Sem Vítimas,Condutor,Ileso,38.0,Feminino,0,0
20249,265178,26/01/2020,domingo,CE,CANINDE,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,54.0,Masculino,0,0
20250,265225,26/01/2020,domingo,CE,ITAITINGA,Capotamento,Sem Vítimas,Condutor,Ileso,32.0,Masculino,0,0
20251,265243,26/01/2020,domingo,CE,FORTALEZA,Capotamento,Sem Vítimas,Condutor,Ileso,74.0,Feminino,0,0
20252,265243,26/01/2020,domingo,CE,FORTALEZA,Capotamento,Sem Vítimas,Condutor,Ileso,34.0,Feminino,0,0
20253,265243,26/01/2020,domingo,CE,FORTALEZA,Capotamento,Sem Vítimas,Passageiro,Ileso,32.0,Masculino,0,0
20254,265243,26/01/2020,domingo,CE,FORTALEZA,Colisão transversal,Sem Vítimas,Condutor,Ileso,74.0,Feminino,0,0
20255,265243,26/01/2020,domingo,CE,FORTALEZA,Colisão transversal,Sem Vítimas,Condutor,Ileso,34.0,Feminino,0,0
20256,265243,26/01/2020,domingo,CE,FORTALEZA,Colisão transversal,Sem Vítimas,Passageiro,Ileso,32.0,Masculino,0,0
20257,265243,26/01/2020,domingo,CE,FORTALEZA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,74.0,Feminino,0,0
20258,265243,26/01/2020,domingo,CE,FORTALEZA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,34.0,Feminino,0,0
20259,265243,26/01/2020,domingo,CE,FORTALEZA,Colisão com objeto estático,Sem Vítimas,Passageiro,Ileso,32.0,Masculino,0,0
20260,265288,26/01/2020,domingo,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,34.0,Masculino,0,0
20261,265288,26/01/2020,domingo,CE,FORTALEZA,Atropelamento de Pedestre,Com Vítimas Feridas,Condutor,Lesões Leves,34.0,Masculino,0,0
20262,265311,26/01/2020,domingo,CE,CAUCAIA,Colisão transversal,Sem Vítimas,Condutor,Ileso,59.0,Masculino,0,0
20263,265311,26/01/2020,domingo,CE,CAUCAIA,Colisão transversal,Sem Vítimas,Condutor,Ileso,27.0,Masculino,0,0
20264,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,47.0,Masculino,0,0
20265,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,29.0,Masculino,0,0
20266,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,25.0,Feminino,0,0
20267,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Tombamento,Com Vítimas Feridas,Condutor,Ileso,47.0,Masculino,0,0
20268,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,29.0,Masculino,0,0
20269,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Tombamento,Com Vítimas Feridas,Passageiro,Lesões Leves,25.0,Feminino,0,0
20270,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,47.0,Masculino,0,0
20271,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,29.0,Masculino,0,0
20272,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,25.0,Feminino,0,0
20273,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Tombamento,Com Vítimas Feridas,Condutor,Ileso,47.0,Masculino,0,0
20274,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,29.0,Masculino,0,0
20275,265387,27/01/2020,segunda-feira,CE,CASCAVEL,Tombamento,Com Vítimas Feridas,Passageiro,Lesões Leves,25.0,Feminino,0,0
20276,265440,27/01/2020,segunda-feira,CE,AQUIRAZ,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,22.0,Masculino,0,0
20277,265441,27/01/2020,segunda-feira,CE,AQUIRAZ,Colisão traseira,Sem Vítimas,Condutor,Ileso,73.0,Masculino,0,0
20278,265441,27/01/2020,segunda-feira,CE,AQUIRAZ,Colisão traseira,Sem Vítimas,Condutor,Ileso,40.0,Masculino,0,0
20279,265441,27/01/2020,segunda-feira,CE,AQUIRAZ,Colisão traseira,Sem Vítimas,Condutor,Ileso,73.0,Masculino,0,0
20280,265441,27/01/2020,segunda-feira,CE,AQUIRAZ,Colisão traseira,Sem Vítimas,Condutor,Ileso,40.0,Masculino,0,0
20281,265477,27/01/2020,segunda-feira,CE,HORIZONTE,Colisão com objeto estático,Com Vítimas Feridas,Condutor,Lesões Leves,44.0,Feminino,0,0
20282,265533,27/01/2020,segunda-feira,CE,EUSEBIO,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,42.0,Masculino,0,0
20283,265533,27/01/2020,segunda-feira,CE,EUSEBIO,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,42.0,Masculino,0,0
20284,265533,27/01/2020,segunda-feira,CE,EUSEBIO,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,42.0,Masculino,0,0
20285,265533,27/01/2020,segunda-feira,CE,EUSEBIO,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,42.0,Masculino,0,0
20286,265533,27/01/2020,segunda-feira,CE,EUSEBIO,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,42.0,Masculino,0,0
20287,265533,27/01/2020,segunda-feira,CE,EUSEBIO,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,42.0,Masculino,0,0
20288,265611,28/01/2020,terça-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Pedestre,Lesões Leves,53.0,Feminino,0,0
20289,265611,28/01/2020,terça-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,33.0,Masculino,0,0
20290,265611,28/01/2020,terça-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Pedestre,Lesões Leves,53.0,Feminino,0,0
20291,265611,28/01/2020,terça-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,33.0,Masculino,0,0
20292,265611,28/01/2020,terça-feira,CE,CAUCAIA,Atropelamento de Pedestre,Com Vítimas Feridas,Pedestre,Lesões Leves,53.0,Feminino,0,0
20293,265611,28/01/2020,terça-feira,CE,CAUCAIA,Atropelamento de Pedestre,Com Vítimas Feridas,Condutor,Ileso,33.0,Masculino,0,0
20294,265611,28/01/2020,terça-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Pedestre,Lesões Leves,53.0,Feminino,0,0
20295,265611,28/01/2020,terça-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,33.0,Masculino,0,0
20296,265611,28/01/2020,terça-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Pedestre,Lesões Leves,53.0,Feminino,0,0
20297,265611,28/01/2020,terça-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,33.0,Masculino,0,0
20298,265611,28/01/2020,terça-feira,CE,CAUCAIA,Atropelamento de Pedestre,Com Vítimas Feridas,Pedestre,Lesões Leves,53.0,Feminino,0,0
20299,265611,28/01/2020,terça-feira,CE,CAUCAIA,Atropelamento de Pedestre,Com Vítimas Feridas,Condutor,Ileso,33.0,Masculino,0,0
20300,265688,28/01/2020,terça-feira,CE,ITAITINGA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,49.0,Masculino,0,0
20301,265688,28/01/2020,terça-feira,CE,ITAITINGA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,26.0,Masculino,0,0
